Latitude,Longitude,Sample Date,Calcium - Dissolved,Chloride - Dissolved,Dissolved Reactive Phosphorus,Electrical Conductance,Fluoride - Dissolved,Free Ammonia Nitrogen,Hardness - Magnesium,Hardness - Total,Magnesium - Dissolved,Nitrate and Nitrite,Nitrite,Potassium - Dissolved,Salinity,Si-Dis,Sodium - Dissolved,Sodium Adsorption Ratio,Sulfate - Dissolved,Total Alkalinity,Total Ammonia Nitrogen,Total Kjeldahl Nitrogen,Total Nitrogen,Total Phosphorus,pH
-27.02314,28.59389,2013-01-09,15.81,11.436,0.029,211.8,0.273,0.0016449,32.175,77.677,9.275,0.236,,3.705,0.17416,6.607,13.839,0.683,20.012,80.905,0.025,,,,8.065
-27.02314,28.59389,2013-01-29,,24.0,0.2,260.0,0.3,0.0049347,35.731,,10.3,0.7,,,,,18.5,,60.0,,1.6,,,,6.8
-27.02314,28.59389,2013-02-06,16.921,13.99,0.072,252.2,0.286,0.0032898,32.432,80.756,9.349,0.727,,3.979,0.185164,7.013,16.962,0.821,20.877,81.428,0.062,1.208,1.935,0.206,7.996
-27.02314,28.59389,2013-02-26,,14.0,0.05,250.0,0.2,0.01562655,55.851,,16.1,0.05,,,,,16.3,,30.0,,0.4,,,,7.9
-27.02314,28.59389,2013-03-13,18.039,11.408,0.037,275.8,0.394,0.00082245,39.522,91.966,11.393,0.29,,3.606,0.222966,4.091,16.657,0.756,23.439,112.036,0.025,,,,7.907
-27.02314,28.59389,2013-03-18,,14.0,0.05,280.0,0.3,0.00082245,40.587,,11.7,0.2,,,,,14.2,,41.0,,0.05,,,,7.3
-27.02314,28.59389,2013-04-04,26.404,28.15,0.101,438.0,0.536,0.03043065,56.101,132.536,16.172,1.497,,5.555,0.319626,4.182,31.888,1.205,45.881,129.374,0.282,,,,8.38
-27.02314,28.59389,2013-04-22,,18.0,0.2,220.0,0.3,0.00082245,23.936,,6.9,0.6,,,,,13.4,,35.0,,0.05,,,,7.3
-27.02314,28.59389,2013-05-08,17.883,11.917,0.022,266.2,0.277,0.00246735,36.477,87.96,10.515,0.191,,4.088,0.183082,3.55,16.86,0.782,28.176,75.801,0.025,,,,8.259
-27.02314,28.59389,2013-05-21,,13.0,0.05,280.0,0.3,0.0115143,46.485,,13.4,0.05,,,,,17.2,,29.0,,0.05,,,,8.8
-27.02314,28.59389,2013-06-05,18.471,14.334,0.012,285.3,0.35,0.0065796,41.229,95.071,11.885,0.025,,4.312,0.198384,0.273,17.445,0.779,29.695,83.422,0.025,,,,8.919
-27.02314,28.59389,2013-06-26,,60.0,3.9,300.0,0.2,2.79715245,44.056,,12.7,10.0,,,,,19.7,,60.0,,8.9,,,,9.0
-27.02314,28.59389,2013-07-03,20.65,15.519,0.005,307.7,0.398,0.0032898,45.569,105.664,13.136,0.025,,3.759,0.226069,3.928,18.037,0.764,30.483,101.643,0.025,,,,8.488
-27.02314,28.59389,2013-07-10,,18.0,0.05,330.0,0.3,0.0016449,1.388,,0.4,0.2,,,,,14.1,,50.0,,0.05,,,,7.7
-27.02314,28.59389,2013-08-07,25.152,18.499,0.005,409.39,0.196,0.0016449,60.989,135.212,17.581,0.085,,4.349,0.285955,0.237,23.142,0.866,33.613,133.642,0.068,,,,7.749
-27.02314,28.59389,2013-08-20,,22.0,0.05,400.0,0.3,0.01562655,20.12,,5.8,0.05,,,,,23.6,,39.0,,0.5,,,,7.8
-27.02314,28.59389,2013-09-11,,26.0,0.05,440.0,0.3,0.032898,65.217,,18.8,0.05,,,,,26.1,,47.0,,0.3,,,,8.4
-27.02314,28.59389,2013-10-02,30.759,27.71,0.096,490.0,0.468,0.0263184,67.503,156.948,19.459,0.291,,5.203,0.358407,0.355,31.388,1.09,41.019,164.585,0.114,,,,8.8
-27.02314,28.59389,2013-11-06,13.569,17.885,0.082,273.0,0.34,0.0016449,31.242,70.973,9.006,2.612,,4.787,0.162084,4.631,19.42,1.003,33.282,42.607,0.025,2.184,4.796,0.302,8.126
-27.02314,28.59389,2013-12-07,11.899,11.833,0.026,194.22,0.322,0.0,43.095,80.875,12.423,0.82,,,,5.605,,,23.994,54.447,0.025,,,,7.517
-27.02314,28.59389,2014-01-08,17.713,11.526,0.024,232.69,0.281,0.0016449,36.005,86.976,10.379,0.318,,3.948,0.176797,7.41,12.172,0.568,25.696,76.742,0.025,,,,8.139
-27.02314,28.59389,2014-03-04,19.958,12.105,0.039,289.8,,0.00411225,42.981,100.864,12.39,0.05,,,,6.728,,,23.336,103.233,0.05,,,,8.249
-27.02314,28.59389,2014-03-12,18.137,10.125,0.071,200.4,,0.00082245,26.947,77.282,7.768,0.05,,,,7.145,,,22.275,60.084,0.05,,,,7.55
-27.02314,28.59389,2014-04-09,16.263,10.873,0.042,258.1,,0.00082245,36.667,84.141,10.57,0.05,,,,7.905,,,23.583,88.697,0.05,,,,7.65
-27.02314,28.59389,2014-05-01,20.171,12.844,0.01,298.8,,0.0032898,48.094,107.466,13.864,0.05,,,,7.068,,,27.231,124.457,0.05,,,,8.18
-27.02314,28.59389,2014-06-11,29.259,15.598,0.01,407.0,,0.0049347,67.385,153.062,19.425,0.05,,,,3.966,,,34.558,168.631,0.05,,,,8.319
-27.02314,28.59389,2014-07-02,36.349,18.809,0.01,456.0,,0.0049347,73.65,178.205,21.231,0.05,,,,3.853,,,34.66,169.634,0.05,,,,8.339
-27.02314,28.59389,2014-08-07,39.252,24.216,0.01,464.0,0.119,0.00411225,82.843,196.367,23.881,0.05,,,,3.028,,,35.703,186.889,0.05,,,,8.285
-27.02314,28.59389,2014-08-27,25.568,24.212,0.01,444.0,0.65,0.0065796,79.846,158.637,23.017,0.218,,,,0.5,,,36.042,165.765,0.05,,,,8.486
-27.02314,28.59389,2014-09-17,32.092,35.142,0.01,468.0,0.065,0.0098694,79.163,174.118,22.82,0.05,,,,1.579,,,52.22,190.287,0.05,,,,8.705
-27.02314,28.59389,2014-10-15,31.114,20.607,0.404,427.0,0.158,0.0049347,72.141,163.34,20.796,0.118,,,,3.42,,,33.899,162.427,0.05,,,,8.379
-27.02314,28.59389,2014-11-05,27.346,17.29,0.626,358.3,0.523,0.00246735,61.78,141.63,17.809,1.295,,,,6.359,,,34.697,129.323,0.05,,,,7.93
-27.02314,28.59389,2014-11-13,17.42,16.904,0.054,,0.351,,54.644,108.371,15.752,1.006,,,,7.427,,,35.187,72.309,0.05,,,,8.061
-27.02314,28.59389,2015-01-15,14.94,10.067,0.022,235.0,0.273,0.00740205,33.979,77.646,9.795,2.621,,,,6.198,,,20.365,74.07,0.106,,,,8.191
-27.02314,28.59389,2015-02-17,17.797,12.092,0.01,260.5,0.359,0.00246735,39.998,91.926,11.53,0.05,,2.876,0.197057,6.746,14.775,0.671,18.367,97.555,0.05,,,,8.009
-27.02314,28.59389,2015-03-06,18.139,12.741,0.052,271.7,0.372,0.00411225,40.258,93.089,11.605,0.465,,3.236,0.198458,6.677,14.364,0.648,18.981,95.745,0.05,,,,8.249
-27.02314,28.59389,2015-03-11,18.587,12.491,0.046,269.4,0.463,0.00246735,39.096,92.828,11.27,0.44,,3.257,0.196845,6.771,14.364,0.649,19.863,93.825,0.05,,,,8.006
-27.02314,28.59389,2015-05-06,27.262,17.717,0.083,391.0,0.356,0.00246735,67.195,147.848,19.37,0.05,,3.513,0.317685,6.202,24.14,0.864,32.057,158.072,0.05,,,,7.98
-27.02314,28.59389,2015-05-19,30.644,18.565,0.01,419.0,0.304,0.0032898,65.266,154.004,18.814,0.05,,2.9,0.334695,2.933,24.778,0.869,33.984,167.635,0.05,,,,8.128
-27.02314,28.59389,2015-06-09,29.893,21.488,0.01,414.0,0.293,0.0032898,,,,0.05,,3.747,,0.5,21.656,,34.752,151.916,0.05,,,,8.091
-27.02314,28.59389,2015-06-11,30.834,33.175,0.01,471.0,0.341,0.0016449,73.571,164.338,21.208,0.164,,4.424,0.349268,0.5,33.876,1.15,35.833,154.812,0.05,,,,7.769
-27.02314,28.59389,2015-06-30,29.944,19.308,0.01,398.0,0.301,0.00740205,70.948,159.002,20.452,0.138,,3.3,0.3159,1.396,24.791,0.856,35.702,148.776,0.05,,,,8.577
-27.02314,28.59389,2015-07-16,27.118,18.648,0.01,388.0,0.265,0.00411225,,,,0.216,,5.361,,0.5,24.278,,34.464,141.931,0.05,,,,8.274
-27.02314,28.59389,2015-07-30,28.527,29.652,0.01,414.0,0.585,0.02056125,71.246,155.817,20.538,0.236,,4.04,0.318908,1.381,25.038,0.873,35.521,142.508,0.138,,,,8.556
-27.02314,28.59389,2015-09-02,28.162,20.995,0.01,427.0,0.768,0.00082245,67.011,149.878,19.317,0.05,,4.53,0.324037,0.5,23.582,0.838,40.784,152.21,0.05,,,,7.385
-27.02314,28.59389,2015-09-23,27.039,19.893,0.01,407.0,0.258,0.0065796,88.956,173.125,25.643,0.05,,4.541,0.324367,0.5,23.944,0.792,38.21,151.34,0.05,0.477,0.527,0.03,8.468
-27.02314,28.59389,2015-10-22,29.09,27.777,0.037,447.0,0.315,0.0625062,65.169,150.008,18.786,0.215,,4.766,0.341786,1.595,27.493,0.977,42.096,155.616,0.514,2.087,2.302,0.131,8.445
-27.02314,28.59389,2015-11-18,33.056,31.569,0.118,510.0,0.382,0.00575715,72.377,168.47,20.864,0.681,,6.181,0.39385,1.375,36.007,1.207,48.761,175.18,0.05,,,,8.399
-27.02314,28.59389,2015-12-16,36.8,35.8,0.146,500.0,0.418,0.0016449,78.053,184.557,22.5,0.857,,6.9,0.415776,1.172,42.4,1.358,50.6,177.2,0.05,,,,7.9
-26.648056,27.089444,2011-01-05,43.1,20.8,0.062,532.0,0.025,0.00246735,119.334,249.295,34.4,0.05,,3.48,0.433812,8.02,16.1,0.444,58.2,211.0,0.025,,,,8.262
-26.648056,27.089444,2011-01-26,49.9,24.0,0.006,556.0,0.107,0.0049347,137.026,287.279,39.5,0.07,,3.08,0.488727,7.66,18.8,0.483,56.7,243.0,0.025,,,,8.682
-26.648056,27.089444,2011-02-02,50.7,20.6,0.006,,0.245,,133.557,285.159,38.5,0.109,,2.44,0.479997,,14.8,0.381,55.9,243.0,0.025,,,,
-26.648056,27.089444,2011-03-02,50.045,17.507,0.005,543.0,0.236,0.00246735,116.493,263.266,33.581,0.139,,2.66,0.467052,7.029,17.001,0.456,56.567,236.859,0.025,,,,8.39
-26.648056,27.089444,2011-03-09,50.481,17.944,0.005,572.0,0.322,0.00246735,127.6,277.541,36.783,0.025,,2.627,0.481693,7.476,16.346,0.427,56.023,246.879,0.025,,,,8.27
-26.648056,27.089444,2011-03-16,52.08,18.477,0.005,597.0,0.119,,125.453,278.985,36.164,0.282,,2.783,0.469916,,17.792,0.464,54.982,234.752,0.025,,,,
-26.648056,27.089444,2011-03-23,52.873,18.059,0.005,560.0,0.228,0.00246735,124.725,280.1,35.954,0.025,,2.511,0.478626,7.563,17.2,0.447,58.657,240.299,0.025,,,,8.402
-26.648056,27.089444,2011-03-29,34.827,22.819,0.038,383.0,0.322,,44.539,139.844,12.839,0.353,,5.94,0.289427,,22.643,0.833,51.768,112.001,0.025,,,,
-26.648056,27.089444,2011-03-30,53.944,18.835,0.015,563.0,0.294,,125.713,283.949,36.239,0.157,,2.558,0.481886,,19.073,0.493,57.643,239.922,0.025,,,,
-26.648056,27.089444,2011-04-06,54.35,18.978,0.005,574.0,0.414,,135.597,296.695,39.088,0.025,,2.541,0.491258,,18.049,0.456,56.784,246.786,0.025,,,,
-26.648056,27.089444,2011-04-13,55.785,18.252,0.005,593.0,0.112,0.00246735,152.668,320.544,44.009,0.067,,2.512,0.488743,7.925,18.186,0.442,57.232,239.745,0.025,,,,8.278
-26.648056,27.089444,2011-05-06,58.801,20.525,0.005,624.0,0.189,0.00082245,134.098,306.031,38.656,0.025,,2.606,0.518092,7.397,18.602,0.463,61.192,260.292,0.025,,,,7.851
-26.648056,27.089444,2011-05-25,59.494,19.61,0.005,564.0,0.149,0.00246735,121.46,292.759,35.013,0.158,,2.896,0.506953,6.936,17.607,0.448,59.094,256.175,0.025,,,,8.373
-26.648056,27.089444,2011-06-01,61.335,20.585,0.005,617.0,0.357,0.0016449,138.694,317.816,39.981,0.367,,2.68,0.527295,7.054,18.186,0.444,61.18,263.537,0.025,,,,8.208
-26.648056,27.089444,2011-06-15,59.419,21.049,0.005,613.0,0.12,,131.961,305.038,38.04,0.025,,2.812,0.543573,,19.963,0.497,86.086,259.114,0.025,,,,
-26.648056,27.089444,2011-06-23,58.808,22.078,0.015,616.0,0.21,0.0016449,139.388,312.329,40.181,0.28,,3.107,0.51461,5.939,20.119,0.495,63.324,250.534,0.025,,,,8.245
-26.648056,27.089444,2011-06-30,46.097,19.976,0.018,580.0,0.219,0.00246735,124.742,263.2,35.959,0.201,,3.388,0.442751,5.507,18.741,0.503,56.675,213.834,0.025,,,,8.293
-26.648056,27.089444,2011-07-06,59.912,20.624,0.005,648.0,0.093,,137.733,313.122,39.704,0.177,,3.145,0.518059,,18.974,0.467,68.895,250.875,0.025,,,,
-26.648056,27.089444,2011-07-12,59.205,19.864,0.005,636.0,0.185,0.00246735,156.556,333.701,45.13,0.427,,2.569,0.532146,5.186,18.538,0.442,60.646,265.794,0.025,,,,8.4
-26.648056,27.089444,2011-07-20,49.307,20.544,0.005,599.0,0.12,,130.244,277.747,37.545,0.736,,3.158,0.454108,,19.192,0.501,62.989,211.561,0.025,,,,
-26.648056,27.089444,2011-07-26,55.001,22.059,0.005,648.0,0.201,0.00246735,142.392,306.388,41.047,0.167,,2.689,0.542186,4.367,17.955,0.446,77.83,266.242,0.025,,,,8.404
-26.648056,27.089444,2011-08-03,58.569,22.084,0.005,629.0,0.11,,138.549,310.736,39.939,0.199,,2.693,0.523809,,19.117,0.472,63.886,259.57,0.025,,,,
-26.648056,27.089444,2011-08-16,57.622,22.326,0.005,662.0,0.158,0.0016449,135.878,305.2,39.169,0.172,,2.668,0.546368,4.579,18.623,0.464,77.908,268.266,0.025,,,,8.094
-26.648056,27.089444,2011-08-25,63.63,21.778,0.005,657.0,0.18,0.0016449,254.41,460.917,73.338,1.0,,2.744,0.612617,4.334,19.955,0.405,106.579,262.405,0.025,,,,8.082
-26.648056,27.089444,2011-08-30,61.784,22.263,0.005,661.0,0.136,,207.408,400.51,59.789,0.156,,2.445,0.548487,,18.161,0.395,76.212,251.759,0.025,,,,
-26.648056,27.089444,2011-09-07,62.089,22.684,0.005,673.0,0.24,,214.718,409.948,61.896,0.025,,2.559,0.558779,,16.292,0.35,77.81,258.396,0.025,,,,
-26.648056,27.089444,2011-09-13,61.286,22.615,0.014,679.0,0.311,0.00246735,143.672,323.603,41.416,0.557,,3.258,0.528744,5.265,18.823,0.455,42.178,275.837,0.025,,,,8.254
-26.648056,27.089444,2011-09-20,57.112,23.067,0.005,683.0,0.239,0.0016449,178.626,354.674,51.492,0.318,,2.892,0.54946,4.792,21.006,0.485,47.883,282.397,0.025,,,,8.212
-26.648056,27.089444,2011-09-28,64.072,22.746,0.005,674.0,0.12,,222.849,424.553,64.24,0.025,,2.353,0.563789,,18.587,0.393,78.942,256.362,0.025,,,,
-26.648056,27.089444,2011-10-05,63.064,25.358,0.005,679.0,0.446,,166.467,355.104,47.987,0.497,,2.976,0.573634,,21.132,0.488,83.484,268.147,0.025,,,,
-26.648056,27.089444,2011-10-11,63.423,23.602,0.005,680.0,0.127,0.00082245,206.701,403.763,59.585,0.025,,2.648,0.570873,4.858,20.841,0.451,78.378,264.186,0.025,,,,7.822
-26.648056,27.089444,2011-10-18,56.829,24.889,0.005,674.0,0.185,0.0016449,153.025,323.576,44.112,0.025,,2.247,0.567621,5.497,20.564,0.498,83.143,275.163,0.025,,,,8.121
-26.648056,27.089444,2011-10-25,58.023,30.673,0.047,675.0,0.211,,162.61,337.936,46.875,0.025,,2.564,0.552486,,21.213,0.502,83.974,253.159,0.025,,,,
-26.648056,27.089444,2011-11-01,57.987,23.829,0.005,674.0,0.251,,175.792,353.495,50.675,0.025,,2.56,0.55102,,21.132,0.489,83.989,254.613,0.025,,,,
-26.648056,27.089444,2011-11-09,57.009,23.621,0.005,670.0,0.216,0.0016449,145.535,315.134,41.953,0.025,,2.519,0.532802,5.193,21.727,0.533,90.818,241.771,0.025,,,,8.222
-26.648056,27.089444,2011-11-15,60.463,23.166,0.005,676.0,0.393,0.0016449,154.655,334.586,44.582,0.025,,2.549,0.543123,6.988,19.733,0.469,78.999,256.779,0.025,,,,8.244
-26.648056,27.089444,2011-12-08,55.096,22.835,0.018,649.0,0.379,0.00246735,146.919,312.0,42.352,0.292,,2.148,0.515533,6.602,19.748,0.487,80.711,238.575,0.025,,,,8.378
-26.648056,27.089444,2011-12-13,57.217,22.819,0.41,668.0,0.339,0.00082245,150.475,321.518,43.377,0.025,,2.128,0.535763,6.878,20.605,0.5,79.642,252.807,0.025,,,,7.97
-26.648056,27.089444,2012-01-05,51.307,23.963,0.005,629.0,0.081,0.0016449,146.652,302.221,42.275,0.082,,1.0,0.519479,7.144,21.591,0.54,80.532,244.673,0.025,,,,8.069
-26.648056,27.089444,2012-01-10,49.353,25.599,0.005,652.0,0.255,,148.938,300.055,42.934,0.083,,2.683,0.502042,,21.427,0.538,75.9,232.499,0.025,,,,
-26.648056,27.089444,2012-01-17,53.733,24.075,0.02,659.0,0.126,0.0016449,138.004,298.012,39.782,0.325,,2.181,0.531023,7.14,20.46,0.516,80.493,253.139,0.025,,,,8.103
-26.648056,27.089444,2012-01-24,60.639,24.394,0.005,,0.191,,160.258,341.676,46.197,0.025,,2.99,0.554961,8.062,19.816,0.467,79.121,263.648,0.025,,,,8.579
-26.648056,27.089444,2012-01-31,58.132,25.051,0.005,685.0,0.025,,151.211,324.676,43.589,0.055,,2.957,,,19.678,0.475,100.833,,0.025,,,,
-26.648056,27.089444,2012-02-08,54.949,22.886,0.005,639.0,0.136,0.0016449,,,,0.025,,2.335,,6.906,20.507,,81.746,238.047,0.025,,,,8.138
-26.648056,27.089444,2012-02-14,54.0,23.919,0.005,668.0,0.025,,146.243,308.46,42.157,0.025,,2.948,,,20.877,0.517,87.171,,0.025,,,,
-26.648056,27.089444,2012-02-21,49.266,24.219,0.03,661.0,0.232,0.0049347,155.578,307.72,44.848,0.025,,2.731,0.508308,6.711,20.321,0.504,86.063,229.971,0.025,,,,8.671
-26.648056,27.089444,2012-02-28,53.335,24.659,0.005,667.0,0.053,,146.493,307.096,42.229,0.126,,2.789,,,20.412,0.507,82.728,,0.025,,,,
-26.648056,27.089444,2012-03-07,56.597,31.585,0.005,657.0,0.182,,149.91,319.298,43.214,0.025,,2.539,0.593273,,22.451,0.547,97.149,278.365,0.025,,,,
-26.648056,27.089444,2012-03-13,48.912,29.855,0.005,658.0,0.103,0.0016449,166.148,319.384,47.895,0.025,,2.66,0.520617,7.049,22.263,0.542,86.031,231.895,0.025,,,,8.143
-26.648056,27.089444,2012-03-20,70.104,25.368,0.005,664.0,0.186,,149.136,352.11,42.991,0.025,,2.561,0.548716,,22.737,0.527,100.282,233.199,0.025,,,,
-26.648056,27.089444,2012-03-27,,25.814,0.005,672.0,0.172,0.0016449,166.623,,48.032,2.817,,2.655,,7.874,21.799,,87.923,247.421,0.025,,,,8.1
-26.648056,27.089444,2012-04-04,49.49,33.459,0.005,660.0,0.171,,148.664,300.072,42.855,0.025,,2.645,,,22.998,0.578,103.064,,0.025,,,,
-26.648056,27.089444,2012-04-11,61.201,25.812,0.005,599.0,0.169,0.00082245,144.449,324.313,41.64,0.025,,2.95,0.545591,7.59,22.907,0.554,90.494,246.265,0.025,,,,7.631
-26.648056,27.089444,2012-04-18,65.293,24.423,0.005,671.0,0.143,0.0016449,143.416,333.305,41.342,0.227,,2.689,0.537887,7.395,21.836,0.521,85.69,242.294,0.025,,,,8.074
-26.648056,27.089444,2012-04-24,,26.132,0.023,652.0,0.113,,139.981,,40.352,0.372,,2.819,,,21.286,,77.129,241.237,0.261,,,,
-26.648056,27.089444,2012-05-04,58.314,24.983,0.011,658.0,0.025,0.01398165,168.229,345.334,48.495,0.265,,2.669,0.544451,6.956,21.641,0.507,89.31,244.131,0.116,,,,8.437
-26.648056,27.089444,2012-05-08,59.776,25.295,0.005,658.0,0.025,0.0131592,166.675,347.14,48.047,0.226,,2.673,0.554689,6.778,21.63,0.505,88.642,252.14,0.126,,,,8.38
-26.648056,27.089444,2012-05-15,61.445,24.834,0.005,663.0,0.025,0.01069185,170.803,356.208,49.237,0.291,,2.574,0.556358,6.772,20.995,0.484,88.889,251.735,0.098,,,,8.38
-26.648056,27.089444,2012-05-29,62.536,25.225,0.005,664.0,0.025,0.02220615,165.562,352.71,47.726,0.311,,2.686,0.55572,6.527,21.573,0.5,89.517,249.987,0.188,,,,8.434
-26.648056,27.089444,2012-06-15,58.306,24.389,0.005,680.0,0.025,0.0032898,151.53,325.489,43.681,0.184,,2.751,0.54518,6.242,19.563,0.472,91.594,249.34,0.025,,,,8.53
-26.648056,27.089444,2012-06-28,59.627,23.059,0.014,677.0,0.025,0.0049347,122.151,293.911,35.212,0.423,,3.015,0.440032,6.278,22.303,0.566,78.158,177.719,0.025,,,,8.744
-26.648056,27.089444,2012-07-12,63.82,21.984,0.011,672.0,0.255,0.00575715,119.542,301.285,34.46,0.496,,2.886,0.483208,6.126,21.466,0.538,72.684,216.026,0.025,,,,8.809
-26.648056,27.089444,2012-07-17,62.832,26.746,0.005,700.0,0.138,0.0016449,142.753,326.372,41.151,0.329,,2.673,0.552523,6.197,22.3,0.537,88.113,251.847,0.025,,,,8.078
-26.648056,27.089444,2012-07-26,61.697,26.747,0.005,693.0,0.215,0.0016449,148.186,329.987,42.717,0.376,,2.583,0.548257,6.035,21.789,0.522,86.21,249.814,0.025,,,,8.157
-26.648056,27.089444,2012-07-30,61.308,27.313,0.005,696.0,0.092,0.00246735,142.51,322.278,41.081,0.549,,2.405,0.562075,5.27,21.786,0.528,92.844,256.524,0.025,,,,8.296
-26.648056,27.089444,2012-08-02,63.842,21.878,0.012,697.0,0.398,0.0016449,117.721,299.178,33.935,0.248,,2.867,0.481774,6.019,21.889,0.551,73.166,215.404,0.025,,,,8.053
-26.648056,27.089444,2012-08-10,62.544,21.969,0.011,698.0,0.278,0.0016449,118.491,296.851,34.157,0.572,,2.947,0.484605,5.716,22.429,0.567,75.504,215.032,0.025,,,,8.202
-26.648056,27.089444,2012-08-16,62.593,21.903,0.012,683.0,0.198,0.0032898,170.231,358.396,49.072,0.534,,2.852,0.49993,5.264,21.798,0.501,73.488,217.832,0.025,,,,8.544
-26.648056,27.089444,2012-08-23,70.432,27.086,0.005,695.0,0.025,0.00246735,151.88,356.186,43.782,0.577,,2.861,0.622855,5.293,22.092,0.509,89.523,298.914,0.025,,,,8.286
-26.648056,27.089444,2012-09-13,60.22,25.901,0.005,694.0,0.025,0.00575715,154.454,333.74,44.524,0.418,,2.688,0.560008,5.399,20.183,0.481,90.661,257.459,0.025,,,,8.817
-26.648056,27.089444,2012-09-18,70.088,29.107,0.005,701.0,0.276,0.0016449,154.884,358.894,44.648,0.46,,1.0,0.619893,5.565,21.228,0.488,138.964,256.302,0.025,,,,8.178
-26.648056,27.089444,2012-09-26,69.6,28.634,0.005,691.0,0.262,0.00246735,148.238,349.785,42.732,0.426,,1.0,0.609084,5.426,20.595,0.479,135.88,252.98,0.025,,,,8.354
-26.648056,27.089444,2012-10-03,59.286,24.947,0.005,702.0,0.148,0.0016449,143.371,318.25,41.329,0.435,,2.027,0.563363,5.533,20.863,0.509,96.998,259.004,0.025,,,,8.194
-26.648056,27.089444,2012-10-09,57.561,27.152,0.005,713.0,0.177,0.00246735,162.589,336.757,46.869,0.357,,3.098,0.564586,5.914,21.501,0.51,97.132,253.817,0.025,,,,8.36
-26.648056,27.089444,2012-10-16,63.843,26.811,0.03,704.0,0.287,0.0131592,134.029,318.54,38.636,0.373,,2.825,0.564369,5.973,22.749,0.555,95.514,255.714,0.14,,,,8.33
-26.648056,27.089444,2012-10-23,63.86,27.055,0.011,703.0,0.093,0.0065796,148.786,336.101,42.89,0.55,,2.21,0.571642,6.221,21.014,0.499,92.295,262.196,0.056,,,,8.407
-26.648056,27.089444,2012-10-30,38.826,25.812,0.025,526.0,0.3,0.0065796,110.8,228.492,31.94,0.025,,5.911,0.402585,5.805,18.299,0.527,83.356,162.253,0.098,,,,8.148
-26.648056,27.089444,2012-11-08,59.438,24.826,0.02,689.0,0.133,0.00740205,153.823,331.038,44.342,0.132,,2.622,0.561487,61.528,21.511,0.515,83.404,266.146,0.051,,,,8.548
-26.648056,27.089444,2012-11-20,58.713,27.082,0.018,690.0,0.204,0.0032898,154.118,329.578,44.427,0.307,,2.512,0.569256,6.889,24.794,0.594,93.471,259.672,0.025,,,,8.466
-26.648056,27.089444,2012-11-28,53.739,24.949,0.016,675.0,0.125,0.01069185,148.019,309.917,42.669,0.31,,2.457,0.531983,6.31,24.551,0.607,89.112,240.197,0.076,,,,8.519
-26.648056,27.089444,2012-12-05,52.02,25.931,0.018,675.0,0.123,0.0098694,155.457,314.453,44.813,0.316,,2.553,0.551768,6.776,24.261,0.595,88.842,255.649,0.054,,,,8.667
-26.648056,27.089444,2012-12-19,48.967,27.345,0.025,640.0,0.192,0.00575715,156.261,307.785,45.045,0.29,,2.506,0.526981,6.396,23.47,0.582,92.846,233.927,0.025,,,,8.787
-26.648056,27.089444,2013-01-04,54.594,28.603,0.019,672.0,0.089,0.01727145,153.944,319.086,44.377,0.207,,2.773,0.522864,7.094,24.961,0.608,86.352,229.591,0.163,,,,8.381
-26.648056,27.089444,2013-01-08,51.306,27.229,0.015,660.0,0.063,0.0098694,151.165,307.576,43.576,0.295,,2.544,0.504176,6.552,22.66,0.562,91.897,216.09,0.062,,,,8.595
-26.648056,27.089444,2013-01-15,64.842,27.044,0.016,677.0,0.274,0.00411225,162.301,354.598,46.786,0.355,,2.749,0.559579,7.55,23.039,0.532,90.083,248.602,0.025,,,,8.558
-26.648056,27.089444,2013-01-22,57.739,27.993,0.024,669.0,0.147,0.0032898,154.714,327.854,44.599,0.254,,2.66,0.529203,6.727,23.909,0.575,94.327,226.859,0.025,,,,8.488
-26.648056,27.089444,2013-01-30,57.401,28.222,0.005,657.0,0.136,0.00246735,152.178,323.999,43.868,0.206,,2.696,0.520427,6.381,24.19,0.585,94.844,219.897,0.025,,,,8.331
-26.648056,27.089444,2013-02-06,45.354,28.455,0.005,644.0,0.288,0.0032898,151.068,292.597,43.548,0.275,,2.839,0.489236,6.17,22.685,0.577,91.101,208.079,0.025,,,,8.437
-26.648056,27.089444,2013-02-12,49.076,29.18,0.011,668.0,0.369,0.01891635,160.684,313.307,46.32,0.331,,2.665,0.51685,6.864,23.847,0.586,87.405,226.605,0.155,,,,8.449
-26.648056,27.089444,2013-02-19,46.588,30.651,0.005,661.0,0.174,0.00246735,162.273,308.981,46.778,0.201,,2.626,0.507532,6.615,24.192,0.599,90.497,217.418,0.025,,,,8.34
-26.648056,27.089444,2013-02-26,52.286,28.541,0.005,683.0,0.168,0.00740205,140.89,297.825,40.614,0.298,,2.662,0.521675,7.197,23.012,0.58,87.581,234.05,0.085,,,,8.275
-26.648056,27.089444,2013-03-06,53.128,26.795,0.028,679.0,0.386,0.00904695,168.712,332.956,48.634,0.305,,3.43,0.555179,7.539,23.744,0.566,89.599,252.517,0.112,,,,8.221
-26.648056,27.089444,2013-03-12,63.703,25.515,0.015,678.0,0.116,0.00246735,150.468,337.706,43.375,0.22,,2.582,0.550445,7.612,22.024,0.522,87.319,249.955,0.025,,,,8.408
-26.648056,27.089444,2013-03-19,53.337,26.609,0.022,670.0,0.292,0.0049347,169.204,334.062,48.776,0.336,,2.945,0.550599,7.516,24.167,0.575,92.53,246.344,0.025,,,,8.684
